"","i","j","x"
"18408",101598,101652,80
"18409",7,101705,1200
"18410",14,101705,22304
"18411",90,101705,8800
"18412",92,101705,10464
"18413",95,101705,6368
"18414",121,101705,2880
"18415",378,101705,2272
"18416",379,101705,2272
"18417",450,101705,640
"18418",1669,101705,528
"18419",3330,101705,576
"18420",3554,101705,128
"18421",4151,101705,160
"18422",16325,101705,176
"18423",101594,101705,80
"18424",101598,101705,80
"18425",3853,102476,168
"18426",10198,102476,183
"18427",54019,102476,15
"18428",14,102959,9758
"18429",18,102959,5110
"18430",121,102959,1260
"18431",257,102959,3787
"18432",1969,102959,21
"18433",2317,102959,70
"18434",7329,102959,525
"18435",14,102960,9758
"18436",18,102960,5110
"18437",121,102960,1260
"18438",257,102960,3787
"18439",1969,102960,21
"18440",2317,102960,70
"18441",7329,102960,525
"18442",18,103011,5840
"18443",290,103011,208
"18444",339,103011,1104
"18445",1639,103011,304
"18446",2239,103011,184
"18447",16531,103011,48
"18448",25285,103011,88
"18449",103283,103011,32
"18450",14,104096,6970
"18451",18,104096,3650
"18452",257,104096,2705
"18453",2932,104096,65
"18454",104014,104096,15
"18455",14,104267,15334
"18456",37,104267,3410
"18457",80,104267,4598
"18458",130,104267,3091
"18459",376,104267,407
"18460",1217,104267,88
"18461",1618,104267,649
"18462",8218,104267,330
"18463",34805,104267,110
"18464",104185,104267,22
"18465",104186,104267,22
"18466",3,104647,20284
"18467",19,104647,3256
"18468",20,104647,3058
"18469",21,104647,3850
"18470",83,104647,924
"18471",92,104647,14388
"18472",104,104647,1650
"18473",450,104647,880
"18474",492,104647,1144
"18475",771,104647,528
"18476",773,104647,528
"18477",2140,104647,814
"18478",3126,104647,220
"18479",3893,104647,1496
"18480",4223,104647,374
"18481",4303,104647,286
"18482",2,104859,180
"18483",90,104859,5500
"18484",330,104859,680
"18485",1672,104859,1020
"18486",2228,104859,1270
"18487",10058,104859,100
"18488",15523,104859,110
"18489",24865,104859,260
"18490",104859,104859,50
"18491",104864,104859,50
"18492",2,104962,180
"18493",90,104962,5500
"18494",330,104962,680
"18495",1672,104962,1020
"18496",2228,104962,1270
"18497",10058,104962,100
"18498",15523,104962,110
"18499",24865,104962,260
"18500",104859,104962,50
"18501",104864,104962,50
"18502",7,105371,525
"18503",8,105371,2387
"18504",9,105371,784
"18505",14,105371,9758
"18506",95,105371,2786
"18507",7998,105371,35
"18508",16373,105371,14
"18509",15354,106377,108
"18510",106377,106377,12
"18511",106379,106377,12
"18512",15354,106379,108
"18513",106377,106379,12
"18514",106379,106379,12
"18515",3,107114,13830
"18516",8,107114,5115
"18517",14,107114,20910
"18518",37,107114,4650
"18519",62,107114,2220
"18520",217,107114,765
"18521",1316,107114,285
"18522",1364,107114,75
"18523",1907,107114,75
"18524",2239,107114,345
"18525",2969,107114,1590
"18526",3187,107114,300
"18527",3846,107114,1155
"18528",26284,107114,150
"18529",107114,107114,45
"18530",14,107797,6970
"18531",226,107797,285
"18532",12548,107797,20
"18533",17084,107797,20
"18534",107797,107797,20
"18535",14,107815,6970
"18536",226,107815,285
"18537",12548,107815,20
"18538",17084,107815,20
"18539",107797,107815,20
"18540",14,107941,6970
"18541",226,107941,285
"18542",12548,107941,20
"18543",17084,107941,20
"18544",107797,107941,20
"18545",3,108299,5532
"18546",37,108299,1860
"18547",12373,108299,114
"18548",68365,108299,30
"18549",108299,108299,30
"18550",8,108620,4092
"18551",14,108620,16728
"18552",18,108620,8760
"18553",62,108620,1776
"18554",257,108620,6492
"18555",378,108620,1704
"18556",379,108620,1704
"18557",2228,108620,1524
"18558",3772,108620,420
"18559",27086,108620,72
"18560",27215,108620,72
"18561",85447,108620,72
"18562",8,108711,4092
"18563",14,108711,16728
"18564",18,108711,8760
"18565",62,108711,1776
"18566",257,108711,6492
"18567",378,108711,1704
"18568",379,108711,1704
