Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"1310","multi-byte","multibyte","2010-08-28 08:42:58","113116","2","2012-04-25 16:26:23","4","-1","2010-08-30 19:58:14"
"1311","feature","features","2010-08-28 08:44:01","113116","123","2012-08-13 00:04:00","4","-1","2010-08-30 23:30:11"
"1312","binary-trees","binary-tree","2010-08-28 08:44:54","113116","19","2012-06-11 01:27:54","4","-1","2010-08-30 19:57:55"
"1313","cryptographic","cryptography","2010-08-28 08:46:09","113116","3","2012-09-13 17:39:02","4","-1","2010-08-30 19:56:31"
"1317","c#-language","c#","2010-08-29 04:01:40","70604","6","2012-03-18 06:57:08","3","17174","2010-09-01 13:15:10"
"1318","64-bit","64bit","2010-08-29 13:28:35","59303","107","2012-11-19 06:35:30","4","-1","2010-08-30 19:57:14"
"1319","32-bit","32bit","2010-08-29 13:28:53","59303","51","2012-12-01 00:07:41","4","-1","2010-08-30 19:57:09"
"1320","16-bit","16bit","2010-08-29 13:29:06","59303","19","2012-06-29 06:23:33","4","-1","2010-08-30 19:57:03"
"1321","vulnerability","security","2010-08-29 18:37:13","183528","76","2012-10-17 04:29:31","4","-1","2010-09-08 09:35:48"
"1322","vulnerabilities","security","2010-08-29 18:37:22","183528","54","2012-03-05 08:01:11","4","-1","2010-09-08 09:35:50"
"1327","googleearth","google-earth","2010-08-30 11:49:43","30461","7","2012-11-18 00:45:25","3","419","2011-08-19 09:53:12"
"1331","wordpress-themes","wordpress-theming","2010-08-30 18:25:24","21234","51","2011-07-11 22:29:14","2","17174","2010-09-01 13:14:50"
"1332","jdbc-driver","jdbc","2010-08-30 20:34:59","21234","37","2012-09-13 07:12:33","4","-1","2010-11-10 05:32:45"
"1333","c++cli","c++-cli","2010-08-30 22:38:37","276952","355","2012-12-01 21:09:07","4","-1","2010-09-22 17:12:00"
"1334","pointer-math","pointer-arithmetic","2010-08-30 22:41:29","276952","0","","1","419","2011-08-19 09:53:17"
"1335","pointer-to-function","function-pointers","2010-08-30 23:15:25","276952","3","2011-06-08 07:38:09","4","-1","2010-09-12 11:28:35"
"1336","smart-pointer","smart-pointers","2010-08-30 23:16:00","276952","7","2012-08-24 03:42:19","4","-1","2010-09-23 14:26:59"
"1337","apache-cassandra","cassandra","2010-08-31 06:58:31","203907","45","2011-10-24 05:25:48","4","-1","2010-10-31 21:22:14"
"1339","javadocs","javadoc","2010-08-31 10:01:17","21234","28","2012-06-25 10:26:28","1","17174","2010-09-01 13:14:41"
"1344","non-determinism","non-deterministic","2010-08-31 14:31:57","276952","1","2011-07-23 14:21:17","4","-1","2010-09-10 07:24:16"
"1347","tpl","task-parallel-library","2010-08-31 23:00:41","224370","92","2012-12-07 04:01:50","4","-1","2011-11-19 13:59:09"
"1348","webapps","web-applications","2010-09-01 00:46:14","157882","84","2012-11-22 17:39:21","4","-1","2010-09-08 18:56:54"
"1349","webapp","web-applications","2010-09-01 00:46:23","157882","541","2012-12-06 09:13:48","4","-1","2010-09-08 18:56:51"
"1352","11g","oracle11g","2010-09-01 07:35:28","21234","76","2012-12-06 18:07:12","4","-1","2010-09-17 06:49:19"
"1354","college","university","2010-09-01 12:33:18","21234","0","","2","1288","2012-06-05 20:50:03"
"1357","webflow","spring-webflow","2010-09-01 13:03:08","157882","0","","2","",""
"1358","webflow2","spring-webflow-2","2010-09-01 13:04:06","157882","0","","1","",""
"1364","dlls","dll","2010-09-01 19:16:24","21234","34","2012-11-19 12:13:43","4","-1","2010-09-06 21:05:30"
"1365","visual-studio-2010-rtm","visual-studio-2010","2010-09-01 20:27:00","2688","4","2011-06-07 17:17:19","4","-1","2010-10-01 19:42:23"
"1369","ejb2","ejb-2.x","2010-09-02 01:03:50","70604","27","2012-09-04 12:04:53","4","-1","2010-09-17 06:49:14"
"1370","xsl","xslt","2010-09-02 02:58:44","36305","1369","2012-12-08 17:50:48","2","17174","2010-09-06 07:35:04"
"1371","xmlrpc","xml-rpc","2010-09-02 03:47:06","33732","219","2012-11-01 09:39:28","4","-1","2010-09-05 05:52:56"
"1372","data-type","datatypes","2010-09-02 06:41:36","54262","8","2010-10-28 18:31:04","4","-1","2010-09-04 03:46:13"
"1373","data-types","datatypes","2010-09-02 06:41:38","54262","3","2011-07-25 12:19:23","4","-1","2010-09-04 03:46:14"
"1374","delphi-2011","delphi-xe","2010-09-02 08:27:21","35162","0","","4","-1","2011-08-20 05:53:04"
"1376","c++-builder-5","c++builder-5","2010-09-02 08:34:22","35162","0","","0","419","2011-08-19 09:59:02"
"1378","oracle-forms","oracleforms","2010-09-02 13:52:43","119634","8","2012-08-03 20:40:30","4","-1","2010-09-25 09:26:06"
"1379","technique","techniques","2010-09-02 14:55:10","54262","5","2011-03-20 07:47:01","4","-1","2010-09-06 16:50:05"
"1382","dynamics-ax","axapta","2010-09-02 16:06:41","1406","0","","2","",""
"1384","microsoft-dynamics-ax","axapta","2010-09-02 16:07:06","1406","0","","2","",""
"1385","perl-xs","xs","2010-09-02 18:29:54","276952","0","","0","",""
"1386","win-api","winapi","2010-09-02 19:12:11","123111","4","2011-08-13 06:12:30","4","-1","2010-09-04 18:28:43"
"1387","protobuf","protocol-buffers","2010-09-02 20:52:39","21234","138","2012-12-08 10:22:19","4","-1","2010-09-12 11:28:19"
"1389","asm","assembly","2010-09-02 21:33:25","253056","584","2012-12-07 15:01:27","4","-1","2010-09-04 18:28:37"
"1390","adobe-air","air","2010-09-03 05:53:13","77409","9","2012-09-19 07:14:23","3","419","2012-01-14 01:58:48"
"1391","flashbuilder","flexbuilder","2010-09-03 05:53:26","77409","0","","1","",""
"1392","flash-builder","flexbuilder","2010-09-03 05:53:45","77409","0","","0","",""
"1394","gwt-uibinder","uibinder","2010-09-03 11:17:42","181497","0","","3","811","2012-07-14 04:06:48"
"1395","boost-bjam","bjam","2010-09-03 13:50:21","34509","0","","1","",""
"1396","coreplot","core-plot","2010-09-03 14:20:49","19679","68","2012-12-06 06:09:21","3","419","2011-08-19 09:52:25"
"1400","levenstein","levenshtein-distance","2010-09-03 18:55:49","157882","0","","0","419","2011-08-19 09:52:21"
"1401","image-map","imagemap","2010-09-03 19:04:29","284685","9","2012-04-12 16:02:54","4","-1","2010-09-08 08:12:47"
"1402","image-maps","imagemap","2010-09-03 19:04:33","284685","1","2011-05-26 19:53:31","4","-1","2010-09-08 08:12:48"
"1403","mbean","jmx","2010-09-03 20:34:18","21234","38","2012-12-06 16:04:53","4","-1","2010-09-12 11:28:10"
"1405","reactive-extensions","system.reactive","2010-09-04 05:29:09","13131","93","2012-10-15 13:10:10","4","-1","2011-02-01 09:14:45"
"1408","typecasting","casting","2010-09-04 09:50:12","34509","110","2012-10-02 14:53:13","4","-1","2010-09-06 16:49:00"
"1409","autoloading","autoload","2010-09-04 12:38:21","385378","12","2012-05-02 16:26:39","4","-1","2010-09-08 18:51:59"
"1410","color","colors","2010-09-05 02:55:34","313758","1436","2012-12-08 18:21:39","4","-1","2010-09-05 14:50:05"
"1411","unittest","unit-testing","2010-09-05 07:05:12","714","317","2012-12-03 07:36:24","4","-1","2010-09-06 21:04:43"
"1413","iis7.5","iis-7.5","2010-09-05 13:29:28","419","249","2012-12-04 13:46:20","4","-1","2010-09-06 21:04:36"
"1414","levenshtein","levenshtein-distance","2010-09-05 15:55:14","54262","14","2012-11-03 16:05:28","1","419","2011-08-19 09:52:12"
"1415","coldfusion-mx","coldfusion-6","2010-09-05 20:16:38","751","2","2011-09-16 21:53:32","1","419","2011-08-19 09:52:09"
"1416","uml-modelling","uml","2010-09-05 21:01:50","21234","3","2012-05-18 16:44:53","1","419","2011-08-19 09:52:04"
"1417","aptana-studio","aptana","2010-09-06 04:03:15","313758","39","2012-12-08 11:46:38","1","419","2011-08-19 09:52:01"
"1418","classes","class","2010-09-06 05:49:32","113124","1025","2012-12-08 20:37:35","4","-1","2010-09-09 10:42:43"
"1420","wm5","windows-mobile-5.0","2010-09-06 13:45:22","21234","0","","0","419","2011-08-19 09:51:57"
"1421","cross-site-scripting","xss","2010-09-06 15:03:34","21234","59","2012-09-30 05:48:23","4","-1","2010-09-09 10:41:37"
"1422","deploy","deployment","2010-09-06 16:45:03","164901","398","2012-12-07 20:23:45","4","-1","2010-12-29 18:12:15"
"1424",".netservices",".net-services","2010-09-06 21:04:16","224671","5","2011-05-11 23:16:24","4","-1","2010-09-27 15:42:27"
"1429","aws-s3","amazon-s3","2010-09-07 07:53:05","2961","49","2012-10-02 19:16:28","4","-1","2010-09-09 15:51:59"
"1430","type","types","2010-09-07 10:55:19","313758","900","2012-12-07 23:49:32","4","-1","2010-09-25 10:30:26"
"1431","iterators","iterator","2010-09-07 11:23:45","21234","103","2012-12-03 10:22:04","4","-1","2010-09-08 18:50:12"
"1432","interfaces","interface","2010-09-07 16:47:07","113116","289","2012-12-04 13:55:34","4","-1","2010-09-12 01:16:17"
"1433","lock","locking","2010-09-07 16:48:58","113116","461","2012-12-07 13:19:25","4","-1","2010-09-24 08:30:20"
"1435","input-files","input-file","2010-09-07 17:38:48","113116","0","","4","-1","2010-09-20 09:16:32"
"1436","inputoutput","io","2010-09-07 17:39:03","113116","13","2012-07-13 21:18:09","4","-1","2010-09-08 10:34:20"
"1437","input-output","io","2010-09-07 17:39:14","113116","66","2011-05-16 16:54:37","4","-1","2010-09-08 10:34:23"
"1438","inputs","input","2010-09-07 17:40:10","113116","31","2012-11-16 00:44:17","4","-1","2010-09-20 09:16:27"
"1439","rawinput","raw-input","2010-09-07 17:40:46","113116","3","2012-10-25 23:18:37","0","419","2011-08-19 09:51:53"
"1440","splashscreen","splash-screen","2010-09-07 18:07:05","17389","47","2012-11-03 21:22:43","4","-1","2010-09-20 09:15:30"
"1441","javascript-execution","javascript","2010-09-07 18:59:00","21234","49","2012-03-29 14:58:27","4","-1","2010-09-20 09:15:11"
"1442","semantics","semantic","2010-09-07 22:10:00","97160","97","2012-12-04 23:36:01","4","-1","2010-09-08 15:50:53"
"1443","semantic-meaning","semantic","2010-09-07 22:10:11","97160","4","2011-11-07 09:51:45","4","-1","2010-10-11 18:25:49"
"1444","p4","perforce","2010-09-08 02:39:31","33225","25","2012-11-15 15:32:11","2","34397","2011-06-14 18:23:42"
"1445","analysis-services","ssas","2010-09-08 04:13:01","25201","76","2012-12-02 16:36:48","-1","419","2011-08-19 10:00:07"
"1446","iphone-development","iphone","2010-09-08 11:02:04","21234","109","2012-11-05 20:25:33","4","-1","2010-09-20 07:10:43"
"1447","interoperability","interop","2010-09-08 13:33:46","21234","67","2012-12-06 16:39:05","4","-1","2010-10-06 17:56:16"
"1448","duby","mirah","2010-09-08 15:05:30","31141","0","","-1","",""
"1455","social-network","social-networking","2010-09-08 17:46:42","113116","5","2012-11-05 01:57:06","1","419","2011-08-19 09:51:35"
"1456","facebookconnect","facebook-connect","2010-09-08 17:48:46","113116","19","2012-11-05 15:11:02","4","-1","2010-09-16 10:17:33"
"1457","facebook-connnect","facebook-connect","2010-09-08 17:48:55","113116","0","","2","419","2011-08-19 09:51:18"
"1462","game","game-development","2010-09-08 19:31:29","4596","1898","2012-12-08 20:19:15","4","-1","2010-09-12 11:30:39"
"1467","timers","timer","2010-09-09 11:21:55","168225","105","2012-12-06 10:17:55","4","-1","2010-09-12 09:21:05"
"1468","python-nose","nose","2010-09-09 13:24:47","99834","0","","1","",""
"1469","nosetests","nose","2010-09-09 13:24:53","99834","0","","1","",""
"1472","dijit","dojo","2010-09-09 20:05:08","26394","0","","0","",""
"1473","dojox","dojo","2010-09-09 20:05:13","26394","0","","0","",""
"1474","concatenate","concatenation","2010-09-10 00:29:25","193619","117","2012-12-03 12:22:24","4","-1","2010-09-10 01:08:24"
"1478","iphone-sdk3","iphone-sdk-3","2010-09-10 08:14:31","168225","0","","4","-1","2010-10-06 15:42:47"
"1479","iphone-sdk3.2","iphone-sdk-3.2","2010-09-10 08:15:32","168225","0","","4","-1","2010-10-06 15:42:44"
"1482","accent","diacritics","2010-09-10 15:52:46","313758","30","2012-10-10 15:43:21","4","-1","2010-09-12 11:30:31"
"1485","symbolic-link","symlink","2010-09-10 17:52:59","54262","55","2012-11-15 20:01:44","4","-1","2010-09-16 10:16:52"
"1489","lower-case","lowercase","2010-09-10 18:08:58","12855","2","2010-09-15 16:26:24","4","-1","2010-09-11 22:32:46"
"1492","unicodestring","unicode-string","2010-09-10 18:54:39","113116","5","2012-07-15 12:44:40","4","-1","2010-09-18 03:36:39"
"1493","mockup","mockups","2010-09-10 18:55:36","113116","18","2012-09-14 21:21:39","4","-1","2010-09-18 03:36:37"
"1494","addin","add-in","2010-09-10 18:56:28","113116","136","2012-12-02 10:39:30","4","-1","2010-09-17 06:48:19"
"1495","addins","add-in","2010-09-10 18:56:37","113116","29","2012-10-24 12:50:51","4","-1","2010-09-12 11:26:25"
"1496","add-ins","add-in","2010-09-10 18:56:52","113116","8","2011-08-26 18:48:11","4","-1","2010-09-12 11:26:26"
"1497","addon","add-on","2010-09-10 18:58:32","113116","141","2012-12-07 02:33:16","4","-1","2010-09-12 11:30:10"
"1498","addons","add-on","2010-09-10 18:58:42","113116","26","2012-12-08 14:53:39","4","-1","2010-09-12 11:30:09"
"1499","address-book","addressbook","2010-09-10 18:59:49","113116","4","2012-06-15 08:08:26","4","-1","2010-09-12 11:30:03"
"1500","baseaddress","base-address","2010-09-10 19:00:11","113116","4","2011-11-24 16:04:53","4","-1","2010-09-17 06:48:06"
"1501","colorspace","color-space","2010-09-10 19:00:49","113116","10","2011-08-03 20:00:15","4","-1","2010-09-12 11:25:49"
"1502","namespacing","namespaces","2010-09-10 19:01:26","113116","8","2012-11-19 17:46:05","4","-1","2010-09-12 11:24:59"
"1503","blackberry-widget","blackberry-widgets","2010-09-10 19:02:40","113116","0","","2","",""
"1504","credential","credentials","2010-09-10 19:03:34","113116","14","2012-10-25 14:14:31","4","-1","2010-09-18 03:36:11"
"1505","creditcards","credit-card","2010-09-10 19:03:51","113116","14","2011-04-17 22:37:42","4","-1","2010-09-18 03:36:14"
"1506","credit-cards","credit-card","2010-09-10 19:04:02","113116","5","2012-11-09 17:14:49","4","-1","2010-09-18 03:36:15"
"1507","session-cookie","session-cookies","2010-09-10 19:06:24","113116","7","2011-09-11 07:55:02","4","-1","2010-09-20 09:14:56"
"1508","messagepassing","message-passing","2010-09-10 19:07:23","113116","5","2012-06-28 09:48:54","4","-1","2010-09-25 20:15:09"
"1509","passing-by-reference","pass-by-reference","2010-09-10 19:07:47","113116","3","2011-07-02 17:36:34","4","-1","2010-09-20 09:14:46"
"1510","passivests","passive-sts","2010-09-10 19:08:17","113116","0","","1","",""
"1511","managers","manager","2010-09-10 19:21:23","113116","3","2011-06-10 11:52:32","4","-1","2010-10-31 21:22:17"
"1513","batch-files","batch-file","2010-09-10 19:24:39","113116","8","2012-11-07 10:40:13","4","-1","2010-09-20 09:14:41"
"1514","clientprofile","client-profile","2010-09-10 19:25:31","113116","0","","1","",""
"1515","archetype","archetypes","2010-09-10 19:26:09","113116","37","2012-11-01 11:48:05","4","-1","2010-09-25 09:25:30"
"1516","archives","archive","2010-09-10 19:26:45","113116","22","2012-12-06 13:22:39","4","-1","2010-09-24 08:29:39"
"1517","archiving","archive","2010-09-10 19:26:52","113116","0","","2","",""
"1518","class-heirarchy","class-hierarchy","2010-09-10 19:27:26","113116","4","2011-05-29 18:20:21","4","-1","2010-09-20 09:14:37"
"1519","profilers","profiler","2010-09-10 19:28:13","113116","4","2011-01-08 10:59:21","0","17174","2010-11-02 04:03:19"
"1524","userprofile","user-profile","2010-09-10 19:30:21","113116","31","2012-11-26 03:00:21","4","-1","2010-10-31 21:22:20"
"1525","iphone-sdk-3","iphone-sdk-3.0","2010-09-10 19:31:19","113116","0","","4","-1","2010-11-12 15:48:36"
"1526","iphone-sdk-4","iphone-sdk-4.0","2010-09-10 19:31:42","113116","24","2011-04-13 19:09:07","4","-1","2010-11-12 15:48:00"
"1527","domainname","domain-name","2010-09-10 19:33:18","113116","14","2011-12-08 02:52:03","4","-1","2010-09-16 10:16:31"
"1528","dynamic-array","dynamic-arrays","2010-09-10 19:33:47","113116","12","2012-03-28 17:45:45","4","-1","2010-09-17 06:50:43"
"1529","dynamicbinding","dynamic-binding","2010-09-10 19:34:11","113116","2","2010-11-29 18:52:14","4","-1","2010-09-20 09:13:32"
"1530","autogenerate","auto-generate","2010-09-10 19:34:59","113116","20","2012-11-30 08:37:44","4","-1","2010-09-12 11:29:33"
"1531","auto-generation","auto-generate","2010-09-10 19:35:08","113116","1","2012-05-22 10:29:00","4","-1","2010-09-12 11:29:35"
"1532","auto-generated","auto-generate","2010-09-10 19:35:22","113116","9","2012-10-02 09:29:59","4","-1","2010-09-12 11:29:35"
"1533","code-generator","code-generation","2010-09-10 19:35:49","113116","15","2011-05-29 14:42:13","4","-1","2010-09-17 06:50:27"
"1534","documentation-generator","documentation-generation","2010-09-10 19:36:18","113116","3","2012-10-11 11:32:20","4","-1","2010-09-21 20:32:22"
"1535","generating","generation","2010-09-10 19:37:27","113116","0","","1","",""
"1536","asp.net-mvc-controllers","asp.net-mvc-controller","2010-09-10 19:38:21","113116","0","","0","1288","2012-03-26 00:25:13"
"1537","compositecontrol","composite-controls","2010-09-10 19:38:57","113116","14","2012-05-02 03:58:29","4","-1","2010-10-31 21:22:24"
"1538","condition-variables","condition-variable","2010-09-10 19:39:26","113116","2","2010-10-08 17:28:03","4","-1","2010-09-20 09:13:09"
"1539","global-variable","global-variables","2010-09-10 19:39:50","113116","11","2012-07-27 20:11:42","4","-1","2010-09-17 05:28:20"
"1540","local-variable","local-variables","2010-09-10 19:40:13","113116","8","2012-06-07 03:23:25","4","-1","2010-09-17 05:30:33"
"1541","ado-net-dataservices","wcf-data-services","2010-09-10 19:41:08","113116","0","","1","",""
"1542","ado-net-data-services","wcf-data-services","2010-09-10 19:41:23","113116","0","","1","",""
"1543","clientserver","client-server","2010-09-10 19:41:41","113116","25","2012-12-07 11:31:31","4","-1","2010-09-18 03:35:45"
"1544","auto-complete","autocomplete","2010-09-10 19:42:28","113116","16","2012-10-12 06:45:11","4","-1","2010-09-12 11:29:11"
"1545","autocompletion","autocomplete","2010-09-10 19:42:41","113116","25","2012-11-16 10:58:10","4","-1","2010-09-12 11:29:12"
"1546","benchmark","benchmarking","2010-09-10 19:44:40","113116","127","2012-11-21 21:47:35","4","-1","2010-09-12 00:40:11"
"1547","benchmarks","benchmarking","2010-09-10 19:44:47","113116","5","2012-11-13 18:19:28","4","-1","2010-09-12 09:15:37"
